Date,Adj Close
2017-01-03,44.90656661987305
2017-01-04,45.294525146484375
2017-01-05,44.508907318115234
2017-01-06,44.81927490234375
2017-01-09,45.6630973815918
2017-01-10,47.020957946777344
2017-01-11,47.176143646240234
2017-01-12,46.65239334106445
2017-01-13,46.215938568115234
2017-01-17,45.34302520751953
2017-01-18,46.20625305175781
2017-01-19,45.837677001953125
2017-01-20,46.5554084777832
2017-01-23,45.527305603027344
2017-01-24,46.109256744384766
2017-01-25,46.468109130859375
2017-01-26,48.09755325317383
2017-01-27,45.537010192871094
2017-01-30,43.5487060546875
2017-01-31,42.91826248168945
2017-02-01,42.72427749633789
2017-02-02,42.68548583984375
2017-02-03,42.869773864746094
2017-02-06,43.93666076660156
2017-02-07,43.810569763183594
2017-02-08,43.70388412475586
2017-02-09,45.006446838378906
2017-02-10,45.152259826660156
2017-02-13,46.08544158935547
2017-02-14,45.26890563964844
2017-02-15,46.21181106567383
2017-02-16,45.65773010253906
2017-02-17,45.59941101074219
2017-02-21,45.50220489501953
2017-02-22,45.0258903503418
2017-02-23,44.81203079223633
2017-02-24,44.98700714111328
2017-02-27,45.0258903503418
2017-02-28,45.06476974487305
2017-03-01,45.774383544921875
2017-03-02,44.442649841308594
2017-03-03,45.51191711425781
2017-03-06,44.04410934448242
2017-03-07,43.58723831176758
2017-03-08,43.63584899902344
2017-03-09,42.11942672729492
2017-03-10,42.67350387573242
2017-03-13,41.186248779296875
2017-03-14,40.05865478515625
2017-03-15,40.91407012939453
2017-03-16,40.95296096801758
2017-03-17,40.554412841796875
2017-03-20,40.53496551513672
2017-03-21,39.29072952270508
2017-03-22,39.22268295288086
2017-03-23,40.253074645996094
2017-03-24,40.56413269042969
2017-03-27,40.57384490966797
2017-03-28,41.409828186035156
2017-03-29,40.78770446777344
2017-03-30,41.351497650146484
2017-03-31,41.11819839477539
2017-04-03,41.26401901245117
2017-04-04,39.7573127746582
2017-04-05,40.155860900878906
2017-04-06,40.554412841796875
2017-04-07,40.64189529418945
2017-04-10,41.13764953613281
2017-04-11,42.70266342163086
2017-04-12,42.73182678222656
2017-04-13,42.138858795166016
2017-04-17,42.994285583496094
2017-04-18,42.58601379394531
2017-04-19,43.1595344543457
2017-04-20,43.956634521484375
2017-04-21,43.88859176635742
2017-04-24,45.14253234863281
2017-04-25,45.30778884887695
2017-04-26,45.10365676879883
2017-04-27,42.75126266479492
2017-04-28,41.42926788330078
2017-05-01,40.904354095458984
2017-05-02,42.644344329833984
2017-05-03,42.69293975830078
2017-05-04,42.683223724365234
2017-05-05,43.26646041870117
2017-05-08,43.684452056884766
2017-05-09,45.76466369628906
2017-05-10,45.978511810302734
2017-05-11,45.239742279052734
2017-05-12,44.6455078125
2017-05-15,45.47354507446289
2017-05-16,45.72682189941406
2017-05-17,43.75902557373047
2017-05-18,43.496009826660156
2017-05-19,44.0512809753418
2017-05-22,45.015689849853516
2017-05-23,45.454063415527344
2017-05-24,45.561214447021484
2017-05-25,46.77891159057617
2017-05-26,47.48030471801758
2017-05-30,46.720458984375
2017-05-31,47.15883255004883
2017-06-01,47.78227996826172
2017-06-02,48.240142822265625
2017-06-05,48.4544563293457
2017-06-06,48.4544563293457
2017-06-07,49.545509338378906
2017-06-08,50.10077667236328
2017-06-09,48.97075653076172
2017-06-12,48.201175689697266
2017-06-13,48.17195129394531
2017-06-14,48.113502502441406
2017-06-15,47.84073257446289
2017-06-16,47.529014587402344
2017-06-19,48.376522064208984
2017-06-20,46.78865432739258
2017-06-21,47.178314208984375
2017-06-22,47.70436096191406
2017-06-23,47.37314224243164
2017-06-26,47.519264221191406
2017-06-27,47.24650192260742
2017-06-28,47.977115631103516
2017-06-29,48.337554931640625
2017-06-30,49.01946258544922
2017-07-03,49.08765411376953
2017-07-05,49.9351692199707
2017-07-06,50.704750061035156
2017-07-07,51.659423828125
2017-07-10,51.29899215698242
2017-07-11,50.276119232177734
2017-07-12,52.409523010253906
2017-07-13,52.41926574707031
2017-07-14,52.818668365478516
2017-07-17,52.477718353271484
2017-07-18,51.77632522583008
2017-07-19,51.250274658203125
2017-07-20,50.98725891113281
2017-07-21,50.56837463378906
2017-07-24,49.954647064208984
2017-07-25,49.30197525024414
2017-07-26,49.69163131713867
2017-07-27,48.707733154296875
2017-07-28,49.18507766723633
2017-07-31,49.1363639831543
2017-08-01,49.7403450012207
2017-08-02,49.14611053466797
2017-08-03,49.24352264404297
2017-08-04,49.487056732177734
2017-08-07,49.27275085449219
2017-08-08,48.707733154296875
2017-08-09,48.12324523925781
2017-08-10,47.391143798828125
2017-08-11,47.195919036865234
2017-08-14,47.64493179321289
2017-08-15,47.36185836791992
2017-08-16,47.25448989868164
2017-08-17,44.93129348754883
2017-08-18,44.46275329589844
2017-08-21,44.61893081665039
2017-08-22,44.32609939575195
2017-08-23,42.92046356201172
2017-08-24,41.89552688598633
2017-08-25,44.169918060302734
2017-08-28,43.877079010009766
2017-08-29,43.49637985229492
2017-08-30,43.26211166381836
2017-08-31,43.672088623046875
2017-09-01,44.22848129272461
2017-09-05,42.87166213989258
2017-09-06,43.25235366821289
2017-09-07,42.7935676574707
2017-09-08,42.559295654296875
2017-09-11,44.76535415649414
2017-09-12,45.185089111328125
2017-09-13,45.87813949584961
2017-09-14,45.08747863769531
2017-09-15,44.902015686035156
2017-09-18,44.22848129272461
2017-09-19,43.32068634033203
2017-09-20,44.33584976196289
2017-09-21,45.185089111328125
2017-09-22,45.93671417236328
2017-09-25,46.561439514160156
2017-09-26,46.444297790527344
2017-09-27,45.731719970703125
2017-09-28,46.35645294189453
2017-09-29,46.35645294189453
2017-10-02,46.59071731567383
2017-10-03,49.304359436035156
2017-10-04,49.519107818603516
2017-10-05,49.353172302246094
2017-10-06,50.075504302978516
2017-10-09,49.3922119140625
2017-10-10,51.76421356201172
2017-10-11,51.5689811706543
2017-10-12,51.39328384399414
2017-10-13,51.44208908081055
2017-10-16,51.0223503112793
2017-10-17,50.82713317871094
2017-10-18,50.78807830810547
2017-10-19,50.280487060546875
2017-10-20,50.69046401977539
2017-10-23,49.76313781738281
2017-10-24,50.709991455078125
2017-10-25,49.802188873291016
2017-10-26,47.449710845947266
2017-10-27,46.42477798461914
2017-10-30,46.12217330932617
2017-10-31,45.70244216918945
2017-11-01,46.69809341430664
2017-11-02,46.22955322265625
2017-11-03,46.31740188598633
2017-11-06,46.37596893310547
2017-11-07,45.35103225708008
2017-11-08,45.263179779052734
2017-11-09,44.6775016784668
2017-11-10,44.824241638183594
2017-11-13,44.74598693847656
2017-11-14,44.814456939697266
2017-11-15,46.164466857910156
2017-11-16,46.643821716308594
2017-11-17,46.3601188659668
2017-11-20,46.65360641479492
2017-11-21,47.592742919921875
2017-11-22,47.60251998901367
2017-11-24,47.504695892333984
2017-11-27,47.367733001708984
2017-11-28,48.150352478027344
2017-11-29,48.1796989440918
2017-11-30,49.39275360107422
2017-12-01,47.93513488769531
2017-12-04,48.84492874145508
2017-12-05,48.39491653442383
2017-12-06,48.53187561035156
2017-12-07,49.77427291870117
2017-12-08,49.91123580932617
2017-12-11,50.185150146484375
2017-12-12,49.373191833496094
2017-12-13,49.00144577026367
2017-12-14,49.11883544921875
2017-12-15,49.95036315917969
2017-12-18,50.37102127075195
2017-12-19,50.32210922241211
2017-12-20,50.79167556762695
2017-12-21,51.64276885986328
2017-12-22,51.447113037109375
2017-12-26,51.70146179199219
2017-12-27,51.26124954223633
2017-12-28,51.3199348449707
2017-12-29,50.8992805480957
2018-01-02,51.83842468261719
2018-01-03,51.202545166015625
2018-01-04,51.52537536621094
2018-01-05,51.50581359863281
2018-01-08,50.997108459472656
2018-01-09,50.948204040527344
2018-01-10,52.61124801635742
2018-01-11,55.19388198852539
2018-01-12,57.1993293762207
2018-01-16,56.719974517822266
2018-01-17,56.89606475830078
2018-01-18,57.07215118408203
2018-01-19,56.798248291015625
2018-01-22,56.837371826171875
2018-01-23,57.02324295043945
2018-01-24,53.59930419921875
2018-01-25,51.897117614746094
2018-01-26,51.916683197021484
2018-01-29,51.535160064697266
2018-01-30,51.447113037109375
2018-01-31,53.13951873779297
