Date,Adj Close
2017-01-03,110.95387268066406
2017-01-04,110.82970428466797
2017-01-05,111.39330291748047
2017-01-06,112.63513946533203
2017-01-09,113.66682434082031
2017-01-10,113.78146362304688
2017-01-11,114.392822265625
2017-01-12,113.9151840209961
2017-01-13,113.71458435058594
2017-01-17,114.63165283203125
2017-01-18,114.62208557128906
2017-01-19,114.4214859008789
2017-01-20,114.63165283203125
2017-01-23,114.70806121826172
2017-01-24,114.60298156738281
2017-01-25,116.42753601074219
2017-01-26,116.48485565185547
2017-01-27,116.49441528320312
2017-01-30,116.18870544433594
2017-01-31,115.92122650146484
2017-02-01,122.99018859863281
2017-02-02,122.78004455566406
2017-02-03,123.30543518066406
2017-02-06,124.46131134033203
2017-02-07,125.64580535888672
2017-02-08,126.13301849365234
2017-02-09,127.04444885253906
2017-02-10,126.7566146850586
2017-02-13,127.87910461425781
2017-02-14,129.53890991210938
2017-02-15,130.00901794433594
2017-02-16,129.85549926757812
2017-02-17,130.2105255126953
2017-02-21,131.15072631835938
2017-02-22,131.54405212402344
2017-02-23,130.98760986328125
2017-02-24,131.1123504638672
2017-02-27,131.37136840820312
2017-02-28,131.428955078125
2017-03-01,134.1152801513672
2017-03-02,133.31893920898438
2017-03-03,134.10565185546875
2017-03-06,133.6835174560547
2017-03-07,133.85623168945312
2017-03-08,133.35731506347656
2017-03-09,133.05032348632812
2017-03-10,133.49166870117188
2017-03-13,133.5491943359375
2017-03-14,133.34776306152344
2017-03-15,134.75808715820312
2017-03-16,134.9787139892578
2017-03-17,134.30715942382812
2017-03-20,135.7174835205078
2017-03-21,134.16322326660156
2017-03-22,135.67909240722656
2017-03-23,135.19937133789062
2017-03-24,134.93075561523438
2017-03-27,135.16102600097656
2017-03-28,137.9624786376953
2017-03-29,138.2694854736328
2017-03-30,138.08718872070312
2017-03-31,137.8281707763672
2017-04-03,137.86654663085938
2017-04-04,138.89312744140625
2017-04-05,138.17355346679688
2017-04-06,137.8281707763672
2017-04-07,137.52114868164062
2017-04-10,137.35806274414062
2017-04-11,135.88058471679688
2017-04-12,136.0436553955078
2017-04-13,135.32415771484375
2017-04-17,136.07244873046875
2017-04-18,135.46803283691406
2017-04-19,134.9691162109375
2017-04-20,136.65771484375
2017-04-21,136.49459838867188
2017-04-24,137.8090057373047
2017-04-25,138.66285705566406
2017-04-26,137.84735107421875
2017-04-27,137.95286560058594
2017-04-28,137.8185577392578
2017-05-01,140.629638671875
2017-05-02,141.5218963623047
2017-05-03,141.09014892578125
2017-05-04,140.58164978027344
2017-05-05,142.9130096435547
2017-05-08,146.79861450195312
2017-05-09,147.73880004882812
2017-05-10,147.03846740722656
2017-05-11,148.31008911132812
2017-05-12,150.38131713867188
2017-05-15,149.99598693847656
2017-05-16,149.7744140625
2017-05-17,144.74563598632812
2017-05-18,146.9517364501953
2017-05-19,147.4526824951172
2017-05-22,148.34864807128906
2017-05-23,148.1655731201172
2017-05-24,147.72244262695312
2017-05-25,148.2329864501953
2017-05-26,147.98255920410156
2017-05-30,148.0403594970703
2017-05-31,147.16368103027344
2017-06-01,147.56829833984375
2017-06-02,149.75515747070312
2017-06-05,148.2908172607422
2017-06-06,148.79177856445312
2017-06-07,149.67807006835938
2017-06-08,149.31199645996094
2017-06-09,143.5221405029297
2017-06-12,140.09259033203125
2017-06-13,141.21974182128906
2017-06-14,139.84213256835938
2017-06-15,139.0039520263672
2017-06-16,137.0579833984375
2017-06-19,140.9788818359375
2017-06-20,139.69760131835938
2017-06-21,140.52609252929688
2017-06-22,140.294921875
2017-06-23,140.92108154296875
2017-06-26,140.4779510498047
2017-06-27,138.46449279785156
2017-06-28,140.48757934570312
2017-06-29,138.41632080078125
2017-06-30,138.743896484375
2017-07-03,138.24290466308594
2017-07-05,138.81130981445312
2017-07-06,137.5011444091797
2017-07-07,138.89801025390625
2017-07-10,139.74575805664062
2017-07-11,140.19854736328125
2017-07-12,140.40086364746094
2017-07-13,142.3565216064453
2017-07-14,143.5799560546875
2017-07-17,144.0808868408203
2017-07-18,144.58187866210938
2017-07-19,145.4874267578125
2017-07-20,144.83233642578125
2017-07-21,144.76490783691406
2017-07-24,146.51824951171875
2017-07-25,147.14442443847656
2017-07-26,147.8380584716797
2017-07-27,145.04428100585938
2017-07-28,144.0231170654297
2017-07-31,143.28131103515625
2017-08-01,144.55296325683594
2017-08-02,151.3832244873047
2017-08-03,149.87074279785156
2017-08-04,150.6607208251953
2017-08-07,152.9920654296875
2017-08-08,154.2155303955078
2017-08-09,155.15960693359375
2017-08-10,150.21749877929688
2017-08-11,152.30654907226562
2017-08-14,154.59869384765625
2017-08-15,156.2911834716797
2017-08-16,155.6625213623047
2017-08-17,152.67405700683594
2017-08-18,152.32589721679688
2017-08-21,152.04542541503906
2017-08-22,154.53099060058594
2017-08-23,154.72439575195312
2017-08-24,154.03773498535156
2017-08-25,154.6083526611328
2017-08-28,156.1654510498047
2017-08-29,157.55816650390625
2017-08-30,157.98370361328125
2017-08-31,158.6123504638672
2017-09-01,158.66070556640625
2017-09-05,156.75543212890625
2017-09-06,156.5909881591797
2017-09-07,155.96234130859375
2017-09-08,153.4187774658203
2017-09-11,156.19448852539062
2017-09-12,155.5755157470703
2017-09-13,154.40525817871094
2017-09-14,153.0802459716797
2017-09-15,154.62770080566406
2017-09-18,153.4574432373047
2017-09-19,153.51547241210938
2017-09-20,150.94287109375
2017-09-21,148.35089111328125
2017-09-22,146.90017700195312
2017-09-25,145.6042022705078
2017-09-26,148.10911560058594
2017-09-27,149.16329956054688
2017-09-28,148.2445068359375
2017-09-29,149.05690002441406
2017-10-02,148.75711059570312
2017-10-03,149.4051055908203
2017-10-04,148.43795776367188
2017-10-05,150.28517150878906
2017-10-06,150.19813537597656
2017-10-09,150.72039794921875
2017-10-10,150.77842712402344
2017-10-11,151.4071044921875
2017-10-12,150.8751678466797
2017-10-13,151.8326416015625
2017-10-16,154.62770080566406
2017-10-17,155.1983184814453
2017-10-18,154.5116424560547
2017-10-19,150.85580444335938
2017-10-20,151.11695861816406
2017-10-23,151.03958129882812
2017-10-24,151.9390106201172
2017-10-25,151.2716827392578
2017-10-26,152.2388153076172
2017-10-27,157.69354248046875
2017-10-30,161.2429962158203
2017-10-31,163.48675537109375
2017-11-01,161.4073944091797
2017-11-02,162.5873260498047
2017-11-03,166.83311462402344
2017-11-06,168.52561950683594
2017-11-07,169.0672149658203
2017-11-08,170.45025634765625
2017-11-09,170.1020965576172
2017-11-10,169.53909301757812
2017-11-13,168.8596649169922
2017-11-14,166.30690002441406
2017-11-15,164.11328125
2017-11-16,166.073974609375
2017-11-17,165.15187072753906
2017-11-20,164.9868927001953
2017-11-21,168.0540313720703
2017-11-22,169.82058715820312
2017-11-24,169.83030700683594
2017-11-27,168.97613525390625
2017-11-28,167.98609924316406
2017-11-29,164.5015869140625
2017-11-30,166.8019561767578
2017-12-01,166.0254364013672
2017-12-04,164.8121337890625
2017-12-05,164.65684509277344
2017-12-06,164.04537963867188
2017-12-07,164.34629821777344
2017-12-08,164.394775390625
2017-12-11,167.5978546142578
2017-12-12,166.65635681152344
2017-12-13,167.20960998535156
2017-12-14,167.1610565185547
2017-12-15,168.8596649169922
2017-12-18,171.2377166748047
2017-12-19,169.41290283203125
2017-12-20,169.22850036621094
2017-12-21,169.86911010742188
2017-12-22,169.86911010742188
2017-12-26,165.55955505371094
2017-12-27,165.5886688232422
2017-12-28,166.05458068847656
2017-12-29,164.25889587402344
2018-01-02,167.19989013671875
2018-01-03,167.1707763671875
2018-01-04,167.947265625
2018-01-05,169.85940551757812
2018-01-08,169.22850036621094
2018-01-09,169.20909118652344
2018-01-10,169.17025756835938
2018-01-11,170.1311798095703
2018-01-12,171.88803100585938
2018-01-16,171.01446533203125
2018-01-17,173.83900451660156
2018-01-18,173.99429321289062
2018-01-19,173.21778869628906
2018-01-22,171.80067443847656
2018-01-23,171.83949279785156
2018-01-24,169.10232543945312
2018-01-25,166.08367919921875
2018-01-26,166.471923828125
2018-01-29,163.02621459960938
2018-01-30,162.06527709960938
2018-01-31,162.51177978515625
2018-02-01,162.8514862060547
2018-02-02,155.78536987304688
2018-02-05,151.89312744140625
2018-02-06,158.2410125732422
2018-02-07,154.85353088378906
2018-02-08,150.59249877929688
2018-02-09,152.43446350097656
2018-02-12,158.57432556152344
2018-02-13,160.16290283203125
2018-02-14,163.1158905029297
2018-02-15,168.59303283691406
2018-02-16,168.04727172851562
2018-02-20,167.48202514648438
2018-02-21,166.7218475341797
2018-02-22,168.11550903320312
2018-02-23,171.03924560546875
2018-02-26,174.42103576660156
2018-02-27,173.85580444335938
2018-02-28,173.59266662597656
2018-03-01,170.55194091796875
2018-03-02,171.73118591308594
2018-03-05,172.32571411132812
2018-03-06,172.17950439453125
2018-03-07,170.58120727539062
2018-03-08,172.44264221191406
2018-03-09,175.40536499023438
2018-03-12,177.10113525390625
2018-03-13,175.3956298828125
2018-03-14,173.9044952392578
2018-03-15,174.10916137695312
2018-03-16,173.4951934814453
2018-03-19,170.84434509277344
2018-03-20,170.78585815429688
2018-03-21,166.916748046875
2018-03-22,164.5582733154297
2018-03-23,160.7476348876953
2018-03-26,168.378662109375
